id,features
3081,"[0.1965995877981186, 1.0216195583343506, 0.024149581789970398, 0.25287890434265137, -0.22472357749938965, -0.5735670328140259, 0.065906822681427, -0.4015130400657654, -0.05751283839344978, -0.20978958904743195]"
3091,"[0.4859914779663086, 1.0903130769729614, -0.29236531257629395, 0.9194999933242798, -1.0423334836959839, 0.19282583892345428, 0.08912422508001328, 0.017496932297945023, -0.30260396003723145, 0.23290343582630157]"
3101,"[0.26072898507118225, 0.6613262891769409, -0.670138418674469, -0.9204822778701782, -0.6902293562889099, -0.16266725957393646, -0.2626167833805084, -0.0008892301702871919, -0.5741448998451233, -0.15860536694526672]"
3111,"[0.3796249032020569, 0.7366650700569153, -0.2544437348842621, -0.3454301655292511, -0.7979231476783752, 0.2483537644147873, -0.7992200255393982, -0.30819448828697205, -0.1322306990623474, 0.28799179196357727]"
3121,"[0.5149102210998535, 0.7421219348907471, -0.4236547350883484, -0.6771290898323059, -1.2331854104995728, 0.07182291150093079, -0.6701865792274475, 0.8492266535758972, -0.19749733805656433, -0.21206308901309967]"
3131,"[0.5694665312767029, 0.9703009128570557, -0.02634255774319172, -0.028444748371839523, -0.7480801939964294, 0.37847617268562317, -0.43749815225601196, 0.0706222653388977, 0.20086705684661865, 0.22025801241397858]"
3141,"[0.49309486150741577, 0.6587616801261902, -0.26477593183517456, -0.04413479194045067, -0.8472266793251038, -0.24617812037467957, 0.4919643998146057, -0.6772865653038025, 0.0657731145620346, 0.19649475812911987]"
3151,"[0.08793457597494125, 0.48259100317955017, -0.06251372396945953, -0.027978433296084404, -0.1975121796131134, -0.06206763535737991, -0.13353081047534943, -0.13805921375751495, -0.11561447381973267, -0.15651601552963257]"
3161,"[0.6596867442131042, 0.5938917398452759, -0.6407386660575867, -0.22995664179325104, -0.3264074921607971, -2.859650135040283, -0.5461467504501343, 1.1605690717697144, 0.3385980427265167, -0.7848033308982849]"
3171,"[0.39532068371772766, 1.6192444562911987, 0.5251358151435852, -0.2192775458097458, -0.36163580417633057, -0.28145477175712585, 0.03457919508218765, 0.280676931142807, 0.026079906150698662, -0.0171471256762743]"
3181,"[0.007891140878200531, 1.4863847494125366, 0.7770524621009827, 0.7905353903770447, -0.7876008152961731, 0.023231379687786102, 0.10843067616224289, -0.48723816871643066, 1.3960283994674683, -0.5167746543884277]"
3201,"[1.1380887031555176, 1.0486457347869873, -0.4392539858818054, -0.21522578597068787, -0.45567786693573, 0.030513523146510124, -0.3309049606323242, 0.07074035704135895, -0.11477981507778168, 0.030146969482302666]"
3211,"[0.5414767265319824, 0.6224451661109924, -0.2672160267829895, -0.5472950339317322, -0.45575594902038574, 0.49131786823272705, -0.577447235584259, -0.3893989622592926, -0.7364424467086792, -0.08430108428001404]"
3221,"[1.132320761680603, 1.24432373046875, 0.4737890064716339, 0.9376547336578369, 0.4192563593387604, 0.42945554852485657, -0.8215538859367371, -0.8491957187652588, 0.7061924934387207, 0.010081363841891289]"
3241,"[-0.16181445121765137, 1.4304577112197876, -0.7542728781700134, 1.204530119895935, 0.5051867365837097, 0.6587379574775696, -0.24433539807796478, -0.7925330996513367, 0.8345866799354553, -0.5861327052116394]"
3251,"[0.634219229221344, 0.744855523109436, -0.7296174764633179, -0.3795250356197357, -0.3900524973869324, -0.16482675075531006, -0.4521138668060303, -0.3940524756908417, 0.3713427484035492, 0.06692887097597122]"
3261,"[0.2867053747177124, 0.9418830871582031, -0.21297569572925568, -0.3795742690563202, -0.46739330887794495, -0.4061048924922943, -0.4199162721633911, -0.17366357147693634, 0.25073710083961487, 0.058614104986190796]"
3271,"[0.08892250061035156, 0.9650609493255615, -0.599494218826294, 0.08561421930789948, -0.7450655102729797, 0.08990471810102463, -0.2106182724237442, -0.3038494884967804, 0.18591491878032684, 0.07385142147541046]"
3281,"[1.0954967737197876, 1.0442529916763306, -0.3195601999759674, -0.13571926951408386, -0.41425061225891113, 0.30810481309890747, 0.2519717216491699, -0.9905696511268616, -0.15987150371074677, 0.31856074929237366]"
3291,"[0.0897473618388176, 0.43526479601860046, -0.15290558338165283, 0.056264180690050125, -0.11607495695352554, -0.07702510058879852, -0.044118672609329224, -0.1627100110054016, -0.1331830620765686, -0.10040558874607086]"
3301,"[-0.22646847367286682, 0.6603307127952576, -0.13094107806682587, 0.23641353845596313, -0.5454747080802917, -0.3339499533176422, -0.09329763054847717, -0.7719102501869202, -0.06399714946746826, 0.01764190010726452]"
3311,"[1.020715594291687, 0.7357320785522461, -0.06716763973236084, 0.27922290563583374, -0.8145458102226257, -0.5846132636070251, -0.6393501162528992, 0.15079396963119507, -0.3650658130645752, 0.12773388624191284]"
3321,"[-0.2011144906282425, 0.35565710067749023, -0.09209833294153214, 0.04529367387294769, -0.19565406441688538, -0.13946786522865295, -0.06488315761089325, -0.2222336083650589, -0.16418039798736572, -0.019409574568271637]"
3331,"[0.3265657126903534, 0.33884018659591675, -0.11683102697134018, -0.13486972451210022, 0.8001565337181091, -1.916760802268982, -1.1362948417663574, -0.20939502120018005, -0.8315115571022034, 0.2462114691734314]"
3341,"[0.9269115328788757, 0.7465130686759949, 0.11156030744314194, 0.6191564798355103, -1.013716459274292, -0.10099388659000397, -0.6523314714431763, -0.17754782736301422, -0.02957555465400219, -0.15598858892917633]"
3351,"[1.2028144598007202, 0.7947307825088501, 0.9031744003295898, -0.189091756939888, -0.28003719449043274, 0.7204797267913818, 1.1309303045272827, -1.7122799158096313, 0.4031941890716553, -0.33099547028541565]"
3361,"[-0.021251799538731575, 1.0855001211166382, 0.0646151453256607, -0.13848982751369476, -0.6183817982673645, -0.11794207990169525, -0.5555196404457092, 0.05479738861322403, -0.1969844251871109, -0.14287953078746796]"
3371,"[1.2163865566253662, 1.185260534286499, -0.4642523527145386, 0.37020665407180786, -0.05125008895993233, -0.8451846241950989, -0.9666823148727417, 0.33571240305900574, 0.6528551578521729, -0.07290603220462799]"
3381,"[0.010084036737680435, 0.6471958160400391, -0.281643271446228, 0.2553045153617859, -0.3564593493938446, -0.2052503377199173, 0.1375538557767868, -0.4604666829109192, -0.14746369421482086, -0.2672799229621887]"
3391,"[0.5107304453849792, 0.2989015281200409, 0.07919993251562119, -0.57630854845047, 0.007470800541341305, -1.3693945407867432, -0.13377836346626282, -0.7213462591171265, 0.3518035113811493, -0.14769472181797028]"
3401,"[0.3413887619972229, 0.012118618004024029, -0.5580689311027527, 0.030589377507567406, -0.1824081689119339, -0.19077327847480774, -0.6571248769760132, -0.7678830027580261, 0.25657397508621216, -0.7932677865028381]"
3421,"[-0.1673843115568161, 1.1731057167053223, -0.210297092795372, -0.054108038544654846, -0.6487345099449158, -0.4342244863510132, 0.28080394864082336, 0.22444209456443787, -0.38643696904182434, -0.5317835211753845]"
3431,"[0.16342948377132416, 0.03509369492530823, -0.5231077075004578, -0.30396491289138794, -0.7971310615539551, -0.9689947366714478, 0.40685299038887024, -0.12195784598588943, -0.39513450860977173, -0.7220446467399597]"
3441,"[-0.13532023131847382, 0.37556442618370056, -1.2179347276687622, -0.173737034201622, -0.2608477473258972, -0.22889502346515656, 0.10309933871030807, -0.6977182626724243, -0.13178959488868713, -0.5310639142990112]"
3451,"[0.10129319131374359, 0.905622124671936, -0.5251964330673218, 0.10775487124919891, -0.7849664092063904, 0.08914206922054291, -0.5039131045341492, -0.15400084853172302, 0.11624718457460403, -0.18477220833301544]"
3461,"[0.6597226858139038, 0.9799693822860718, -0.1850915551185608, 0.09333591908216476, -0.6666762232780457, -0.45404621958732605, -0.15195216238498688, -0.08885587751865387, 0.09613923728466034, 0.03140624240040779]"
3471,"[0.27609822154045105, 1.0045989751815796, -0.3151426613330841, -0.10783369839191437, -0.3093593120574951, 0.07728730142116547, -0.3911573588848114, -0.35397300124168396, -0.705277144908905, -0.10364930331707001]"
3481,"[0.40868547558784485, 1.3682773113250732, 0.04542834311723709, 0.23418977856636047, -0.25569209456443787, -0.21265581250190735, -0.15103822946548462, -0.24669675529003143, 0.2063443958759308, 0.13562685251235962]"
3491,"[0.28414392471313477, 0.5072800517082214, -0.6293416023254395, 0.4601355493068695, -0.657281756401062, 0.017601056024432182, 0.3835042417049408, -1.1075048446655273, 0.286277711391449, 0.3734946846961975]"
3501,"[0.36892566084861755, 0.5388885140419006, -0.19434963166713715, -0.07652827352285385, -0.9024927616119385, -0.08157901465892792, -0.668687641620636, -0.44188910722732544, 0.07280542701482773, -0.1216253787279129]"
3511,"[-0.16925856471061707, 0.46068185567855835, -0.10318177193403244, 0.05295303091406822, -0.08690787851810455, 0.37938928604125977, -0.19704951345920563, -1.7110942602157593, 0.398293137550354, 0.23898173868656158]"
3521,"[0.6530098915100098, 1.4383949041366577, 0.29131972789764404, 0.6547680497169495, -0.19235342741012573, -0.16696485877037048, -0.1924828439950943, -0.19196097552776337, 0.4925521910190582, 0.2614809572696686]"
3531,"[0.5871536135673523, 0.8685988187789917, -0.9322851300239563, 0.37745925784111023, -0.8456870317459106, 0.6039385795593262, 0.2793807089328766, -1.211496114730835, 2.0107944011688232, -0.18649804592132568]"
3551,"[0.5666406750679016, 0.9895217418670654, -0.4574880003929138, -0.13948962092399597, -0.4454403519630432, -0.07614549249410629, -0.40854912996292114, 0.0279475599527359, -0.5571691989898682, 0.09480829536914825]"
3571,"[1.116626262664795, 1.0715340375900269, -0.054377809166908264, -0.11420343071222305, -0.6915937662124634, -0.25688403844833374, 0.10037112236022949, -0.20702314376831055, 0.973395049571991, 0.3120166063308716]"
3581,"[-0.48314517736434937, 1.1948634386062622, 0.10650418698787689, 0.6636941432952881, -0.8864043354988098, -0.15827053785324097, 1.3602142333984375, -0.9911741614341736, 0.6024966835975647, 0.7965306639671326]"
3591,"[-0.237005814909935, 0.6882164478302002, -0.20429177582263947, -0.1160629615187645, -0.44191962480545044, -0.3668835461139679, -0.4788663387298584, -0.3221917152404785, -0.2529328763484955, -0.32707303762435913]"
3601,"[0.10933271050453186, 0.8390894532203674, -0.23205985128879547, 0.24743641912937164, -0.44733721017837524, -0.2870257794857025, -0.22539642453193665, -0.4733830690383911, -0.2291816622018814, -0.1964953988790512]"
3611,"[0.13806283473968506, 0.3733561038970947, 1.7807574272155762, 0.24171729385852814, -1.433795690536499, 0.3435799181461334, -0.19060160219669342, -0.7140794396400452, -1.1414427757263184, -0.4325171709060669]"
3621,"[0.19921843707561493, 0.23195582628250122, -0.22978876531124115, -0.19910193979740143, -0.22286443412303925, -0.17535075545310974, -0.23278383910655975, -0.2607748508453369, 0.23205861449241638, -0.08596497029066086]"
3631,"[-0.15115012228488922, 0.6839763522148132, -0.37814632058143616, -0.23428067564964294, -0.2509102523326874, -0.3282682001590729, -0.5574945211410522, -0.14322637021541595, 0.6927691102027893, -0.5366809368133545]"
3641,"[0.9403712153434753, 0.951379656791687, 0.5899475812911987, -0.049361418932676315, -0.664426326751709, -0.7630392909049988, -0.8767558336257935, 0.055625006556510925, 0.23621423542499542, 0.7295078635215759]"
3651,"[0.18191342055797577, 0.20060332119464874, -0.06917423009872437, -0.30141642689704895, -0.08535992354154587, -0.41313162446022034, -0.22093872725963593, -0.698153018951416, -0.19335713982582092, -0.13113534450531006]"
3661,"[0.41646116971969604, 0.20680305361747742, -0.48852235078811646, -0.299185186624527, -0.1702934205532074, -1.232629656791687, 0.17516733705997467, -0.17104244232177734, 0.5164973735809326, -1.1603703498840332]"
3671,"[0.20628973841667175, 1.0304009914398193, -0.32285723090171814, 0.4559299051761627, -0.6926083564758301, -0.44287243485450745, -0.06882596760988235, 0.15993939340114594, -0.04849472641944885, -0.7154186964035034]"
3681,"[0.5743858218193054, 1.0146722793579102, -0.5521852970123291, 0.4819026291370392, -0.5285295844078064, -0.32689616084098816, 0.11161761730909348, 0.17532619833946228, -0.40968629717826843, -0.25325101613998413]"
3691,"[0.03956855461001396, 0.6718709468841553, -0.494372695684433, -0.024478502571582794, -0.3832809627056122, -1.02814519405365, -0.2799694836139679, 0.13440580666065216, 1.0857782363891602, -0.4041188955307007]"
3701,"[0.3828885555267334, 0.6425458192825317, 0.019056424498558044, 0.012129619717597961, -0.2619546353816986, -0.1259649693965912, -0.14906162023544312, -0.7081981301307678, -0.5054857134819031, -0.38523751497268677]"
3711,"[0.7763975858688354, 0.18177953362464905, 0.6941599249839783, 0.1129566952586174, -1.2546271085739136, -0.14781755208969116, -1.121337890625, -0.6769147515296936, -0.8578400611877441, 1.424005389213562]"
3721,"[1.4981403350830078, 0.7459254264831543, -1.6822389364242554, 0.6015797257423401, 0.19601626694202423, -0.3129594624042511, 0.6590126752853394, 0.15865938365459442, 0.8196467161178589, 0.016533246263861656]"
3731,"[0.3504043221473694, 1.197076439857483, -0.11924238502979279, -0.26246318221092224, 0.8078904151916504, -0.28056249022483826, -0.49089759588241577, -0.639182448387146, -0.810977041721344, 0.31051144003868103]"
3741,"[1.210119605064392, 1.0466386079788208, 0.19151504337787628, 0.10343701392412186, -0.7448696494102478, 0.23255054652690887, 0.15605394542217255, -0.045310262590646744, -0.4225243628025055, -0.22998963296413422]"
3751,"[-0.03913784772157669, 1.2367459535598755, 0.35936975479125977, 0.43275898694992065, -0.1196373775601387, 0.051963333040475845, -0.708016037940979, -0.42493587732315063, -0.35173508524894714, 0.15643250942230225]"
3761,"[0.05528714135289192, 0.3337647318840027, -0.5720163583755493, -0.26749029755592346, -1.2581472396850586, 0.8108099699020386, 1.194720983505249, -1.4880374670028687, 0.9409173130989075, -1.206096887588501]"
3771,"[0.7817694544792175, 0.498412549495697, -0.005064330063760281, 0.39865291118621826, -0.24515259265899658, -0.2911282181739807, -0.13518695533275604, -0.5385012626647949, -0.7881484031677246, -0.7092459797859192]"
3781,"[1.4745800495147705, 0.6605982780456543, -0.21114026010036469, -0.09943864494562149, -0.6445184946060181, -1.8496814966201782, -0.7003017663955688, 1.7471431493759155, -0.1966298520565033, 0.6945997476577759]"
3791,"[-0.11896668374538422, 0.36852917075157166, -0.14909972250461578, -0.3286387324333191, -0.5610833764076233, -0.0748022049665451, -0.7264947295188904, -0.8019959330558777, 0.0942307785153389, -0.41790953278541565]"
3801,"[0.5024435520172119, 0.9654719233512878, -0.6461491584777832, 0.16628634929656982, -0.5835301280021667, 0.2825767993927002, -0.538556694984436, -0.15202060341835022, -0.28954049944877625, -0.31380218267440796]"
3811,"[0.5542749762535095, 1.102283000946045, -0.3501266539096832, 0.256872296333313, -0.3961547017097473, 0.4038947522640228, -0.5958396792411804, -0.24869169294834137, -0.22794339060783386, 0.002165880287066102]"
3821,"[-0.38628050684928894, 0.5786526203155518, 0.4505290985107422, -0.22704850137233734, -0.5528962016105652, -0.620059072971344, 0.25911957025527954, -0.45827287435531616, -0.6082817316055298, 0.31906265020370483]"
3831,"[-0.009653636254370213, 0.9000676870346069, -0.09829817712306976, 0.3855951130390167, -0.9658396244049072, 0.17045646905899048, -0.0043954323045909405, -0.9388325810432434, 0.586544930934906, 0.24582456052303314]"
3841,"[0.48015499114990234, 0.23605284094810486, -0.477142870426178, -0.04292641952633858, -0.5807585120201111, -0.4433286190032959, -0.150100976228714, -0.7307639122009277, -0.21818114817142487, 0.23310226202011108]"
3851,"[0.9395413398742676, 1.065549612045288, 0.12878333032131195, -0.5068106055259705, -0.14557905495166779, -0.8173326253890991, -0.7177645564079285, -0.25983643531799316, 1.0044589042663574, -0.4902152717113495]"
3861,"[-0.5348192453384399, 0.4970288872718811, 0.004996763076633215, 0.15506188571453094, -0.8768688440322876, -0.45688924193382263, -0.08063970506191254, -0.5356897115707397, 0.24897342920303345, -0.15477047860622406]"
3871,"[0.31758248805999756, 0.8141583800315857, 0.19025233387947083, 0.11211878061294556, -1.1244863271713257, 0.11765456944704056, -0.464467316865921, 0.0860503688454628, -0.42894843220710754, -0.4109105169773102]"
