id,features
2701,"[-0.3739939332008362, 0.6789910793304443, 0.23795150220394135, -0.6979084014892578, -0.09032915532588959, 0.13788878917694092, -0.32419389486312866, -0.4659903943538666, -0.22423717379570007, -0.04398694261908531]"
2711,"[-0.5199748873710632, 0.1829489767551422, -0.9938068985939026, -1.1462277173995972, 0.7611889243125916, 0.118929922580719, -1.1487690210342407, 1.3539135456085205, -1.0728576183319092, 0.8309046030044556]"
2721,"[1.3163902759552002, 0.10449851304292679, -0.10498922318220139, -1.018817663192749, 1.0423974990844727, 0.6782353520393372, 0.2188541293144226, -0.01056139450520277, -1.0849629640579224, -0.29267778992652893]"
2731,"[0.5753898620605469, 1.1458549499511719, 0.10724587738513947, -0.049522366374731064, -0.48336005210876465, 0.039330847561359406, 0.017251236364245415, 0.7285952568054199, -1.2002471685409546, 0.19464153051376343]"
2741,"[0.03920810669660568, 1.2703055143356323, -0.050618261098861694, -0.95781409740448, 0.10008607059717178, 0.25080645084381104, -0.176426962018013, -0.48039746284484863, -0.0861358493566513, 0.5883284211158752]"
2751,"[-0.4770672619342804, 0.6220481991767883, -0.1432373970746994, -1.0966272354125977, 0.23538623750209808, -0.6059868931770325, -0.258767694234848, 0.519250750541687, -0.3000061511993408, -0.31876271963119507]"
2761,"[0.3344118595123291, 0.7966212034225464, 0.7767652273178101, -0.43629661202430725, -0.5179270505905151, 0.03570881113409996, 0.17826274037361145, 0.44494521617889404, -0.9623780250549316, -0.09452657401561737]"
2771,"[0.33543577790260315, 0.4457041621208191, -0.31630250811576843, -0.8477179408073425, 0.32687804102897644, 0.4194125235080719, -0.061946336179971695, -0.5274488925933838, -0.8762027621269226, -0.06540365517139435]"
2781,"[0.4546269476413727, 1.2678794860839844, 0.6682738065719604, 0.2602700889110565, 0.14603102207183838, -0.238207146525383, 0.4417780637741089, -0.09533549100160599, -0.6030681729316711, 0.4373147785663605]"
2791,"[-0.15835008025169373, 0.5401190519332886, 0.573489248752594, -0.47609254717826843, -0.22515510022640228, -0.6522911787033081, 0.694168746471405, 0.6140766143798828, -0.7053535580635071, 0.4370788037776947]"
2801,"[1.4547951221466064, 0.9411644339561462, -0.589428186416626, -0.5923254489898682, 0.4213665723800659, 0.8224992156028748, -0.09664870798587799, -0.31193438172340393, -1.1096832752227783, 0.08236197382211685]"
2811,"[0.14538945257663727, 0.3828085660934448, 0.2307814210653305, -0.7314859628677368, -0.14477892220020294, -0.16861407458782196, 0.18093997240066528, 0.029477829113602638, -0.9097553491592407, 0.21841831505298615]"
2821,"[0.8175474405288696, 0.01981629990041256, 0.5231965780258179, -0.1639087051153183, -0.14554135501384735, 0.2452528476715088, 0.9137935638427734, 0.7370713949203491, -1.0401792526245117, 0.1254134476184845]"
2831,"[-2.1655139923095703, 0.910192608833313, -1.3196649551391602, 0.4880445599555969, 0.1457941085100174, -0.9472634792327881, -0.39793309569358826, 0.09952285885810852, -1.8093512058258057, -0.39582446217536926]"
2841,"[-0.026020819321274757, 0.6498371958732605, 0.18211552500724792, -0.81978440284729, 0.13336163759231567, 0.0635169968008995, 0.19466492533683777, -0.14491894841194153, -0.6674961447715759, 0.4340905249118805]"
2851,"[-0.0031548067927360535, 0.41028261184692383, -0.24927259981632233, -0.6130866408348083, 0.9708285331726074, -0.026403101161122322, -0.3895593285560608, -0.2355521023273468, -0.6817828416824341, 0.3387538194656372]"
2861,"[-0.09103132784366608, 0.0527290478348732, -0.4855918884277344, -1.1451818943023682, 0.13306644558906555, -0.20541827380657196, -0.8141327500343323, -0.4348489046096802, -0.8563056588172913, 0.11854667961597443]"
2871,"[0.12439001351594925, 0.7352501153945923, -0.027428433299064636, -0.006784101482480764, -0.1155625656247139, -0.1699262112379074, 0.4471071660518646, 0.05805440619587898, -1.2227414846420288, 0.942391574382782]"
2881,"[0.12646377086639404, 0.4016730785369873, 0.07319127023220062, -0.8390240669250488, 0.25502726435661316, 0.002554952399805188, -0.023404834792017937, -0.8519622683525085, -0.6923031210899353, 0.18129441142082214]"
2891,"[0.8643125891685486, 0.25836190581321716, 0.31545186042785645, -1.108781099319458, -0.01919950731098652, 0.0437617301940918, -0.05860646441578865, 0.2545689046382904, -0.6182488203048706, -0.09297255426645279]"
2901,"[-0.2549571394920349, 1.344105839729309, 0.7140864133834839, 0.18842537701129913, 0.42537420988082886, -0.10613226145505905, 0.45757952332496643, 0.08876951038837433, -0.6032320857048035, 0.43940919637680054]"
2911,"[0.9605897068977356, 0.6760877966880798, -1.2123489379882812, -0.7243042588233948, 1.5267137289047241, -0.9558242559432983, -0.44860079884529114, -0.13082806766033173, -1.287522554397583, 1.0344609022140503]"
2921,"[-0.22736577689647675, 0.45215919613838196, 0.2933308780193329, -0.06710506975650787, 0.03328600153326988, -0.34000036120414734, 0.0019563226960599422, 0.32979631423950195, -1.2924431562423706, 0.5756434202194214]"
2931,"[0.49640390276908875, 1.5483291149139404, 1.779117465019226, 0.6289505362510681, -1.6468894481658936, -0.5878583192825317, 0.2763925790786743, 1.708695888519287, -0.4765481948852539, 0.4372558891773224]"
2941,"[0.7808751463890076, 0.5288368463516235, 0.018681960180401802, -0.4655272662639618, -0.5268009901046753, -0.15242120623588562, 0.18240101635456085, -0.5069301724433899, -1.0697412490844727, -0.19758576154708862]"
2951,"[-0.14689651131629944, 0.4396932125091553, 0.5105705857276917, -0.12863478064537048, 0.05408863350749016, -0.1313098967075348, -0.11438148468732834, 0.3611275553703308, -1.3436416387557983, 0.37196221947669983]"
2961,"[-0.2823481261730194, 0.293876051902771, -0.11918582767248154, -1.0447286367416382, 0.4893253445625305, 0.11910936236381531, -0.8770356774330139, -0.20924337208271027, -0.7891238927841187, -0.3626294434070587]"
2971,"[0.6152210235595703, 1.0124826431274414, 0.25697794556617737, -0.13172531127929688, -0.08748514950275421, 0.2814095914363861, 0.25979405641555786, -0.15841709077358246, -1.2831863164901733, -0.11493473500013351]"
2981,"[0.14141300320625305, -0.008894594386219978, 0.4025413691997528, -0.3190639019012451, 0.9068036675453186, 0.8757621049880981, 1.1929737329483032, 0.6452841758728027, -0.8906278610229492, 2.101712942123413]"
2991,"[-0.4225560128688812, 0.17619402706623077, 0.1643599271774292, -0.42798107862472534, 0.13402339816093445, -0.4597889184951782, -0.32842376828193665, 0.06897452473640442, -1.146519422531128, 0.27298396825790405]"
3001,"[-0.30890658497810364, 0.07052010297775269, 0.9937893152236938, -0.4073590040206909, 0.14576531946659088, -0.060211181640625, -0.05165277048945427, -0.9077052474021912, 0.18606078624725342, 1.017269492149353]"
3011,"[0.4896075129508972, 0.48404496908187866, -0.25049135088920593, -0.2890930771827698, -0.028521277010440826, 0.3262447118759155, 0.4664593040943146, 0.1820545494556427, -1.2171847820281982, 0.5542347431182861]"
3021,"[-0.11268482357263565, 1.5956224203109741, -0.0423518568277359, -0.28180208802223206, 1.8149492740631104, -0.14499925076961517, 0.048164721578359604, 0.16015861928462982, -0.5349603295326233, -0.7581166625022888]"
3031,"[-1.0604956150054932, 1.224531888961792, 0.5723683834075928, -0.015908123925328255, -0.5176518559455872, 0.25776177644729614, 0.24704872071743011, -0.06906504184007645, -0.3278580904006958, -0.5307380557060242]"
3041,"[-0.0786556825041771, 0.5593141913414001, -0.2351885586977005, -0.5422350764274597, -0.2683990001678467, -0.2912144064903259, 0.6291448473930359, -0.37458428740501404, -0.21513940393924713, -0.14313112199306488]"
3051,"[0.321370929479599, 0.9309740662574768, -0.1898294985294342, -0.4784981906414032, 0.0585646890103817, -0.33917853236198425, -0.07819125801324844, -0.17600516974925995, -0.8779383301734924, -0.24702869355678558]"
3061,"[0.22631770372390747, 0.7187436819076538, 0.5401735901832581, -0.3820860683917999, -0.35723525285720825, 0.04352041706442833, 0.20701298117637634, -0.32575732469558716, -1.1455504894256592, -0.3159157633781433]"
3071,"[0.20509026944637299, 0.3090253472328186, -0.19160735607147217, -0.7293757200241089, 0.03319116681814194, -0.31016916036605835, 0.05993165820837021, 0.11323514580726624, -1.153037190437317, 0.021579470485448837]"
3081,"[0.07619116455316544, 0.5864702463150024, 0.6340224146842957, -0.6964241862297058, 0.16814415156841278, 0.13554655015468597, -0.021529244258999825, 0.32474544644355774, -0.6617946624755859, 0.2572096288204193]"
3091,"[0.009623133577406406, 0.8755620718002319, 0.20015175640583038, -0.1164255365729332, -0.645595908164978, 0.09570150822401047, -0.8109933733940125, 0.2898472547531128, -1.3901461362838745, 0.5766684412956238]"
3101,"[0.35624194145202637, 0.08875559270381927, -0.07297728210687637, -0.37466681003570557, 0.2860126495361328, -0.13079588115215302, 0.7602340579032898, -0.5661746859550476, -1.1804981231689453, 0.7511071562767029]"
3111,"[0.30230939388275146, 0.426201730966568, -0.5080181360244751, -0.4009065330028534, -0.16084231436252594, -0.26091375946998596, 0.2610824406147003, 0.006635789759457111, -1.4189785718917847, -0.23451636731624603]"
3121,"[0.11142222583293915, 0.3356696367263794, -0.02427002042531967, 0.9823006391525269, -0.3534811735153198, -0.45803433656692505, 0.7825075387954712, -0.39631763100624084, -2.122636318206787, 0.009888732805848122]"
3131,"[0.5733963847160339, 0.7329521179199219, -0.24695415794849396, -0.2091752290725708, -0.45550739765167236, 0.41460996866226196, 0.11694560199975967, 0.1741509586572647, -1.0598801374435425, 0.0826541855931282]"
3141,"[0.2778669595718384, 0.6777149438858032, -0.44446176290512085, -0.7496659755706787, 0.46497583389282227, -0.15306948125362396, -0.6133883595466614, 0.14787901937961578, -0.6854438185691833, 0.7774158716201782]"
3151,"[0.055037736892700195, 0.22333109378814697, 0.18717385828495026, -0.2928007245063782, -0.06488335132598877, -0.0703696459531784, 0.18076306581497192, 0.0927726998925209, -0.4254547655582428, 0.13381049036979675]"
3161,"[0.466643750667572, 1.4990780353546143, 0.4166654050350189, -2.076667547225952, 1.1044979095458984, 0.45256417989730835, -0.1525619924068451, 0.3572864830493927, 0.9025264382362366, 0.6179989576339722]"
3171,"[0.09522978216409683, 0.6268638968467712, -0.014102458022534847, -0.20851564407348633, 0.1407780945301056, 0.2942831516265869, 0.3831445574760437, 1.4819016456604004, -1.4091827869415283, -0.24197472631931305]"
3181,"[-0.07426061481237411, 0.29917216300964355, -0.11220297962427139, -0.47888609766960144, 0.4851829707622528, 0.15950565040111542, 0.16373632848262787, 0.9947695136070251, -1.512580394744873, -0.887008011341095]"
3201,"[0.1989782154560089, 0.7421501278877258, -0.29601535201072693, -0.04815451800823212, -0.05240518972277641, 0.18506422638893127, 0.4047086834907532, 0.42905232310295105, -1.4630248546600342, 0.3044614791870117]"
3211,"[0.41458800435066223, 0.6995301246643066, -0.3149352967739105, 0.04530166834592819, -0.11559056490659714, -0.6516651511192322, 0.437041312456131, -0.16830839216709137, -1.159066081047058, 0.44716864824295044]"
3221,"[2.002399444580078, 1.5790979862213135, 0.5897212624549866, -0.5118914246559143, -0.20642343163490295, 0.7718254923820496, -0.20395950973033905, 0.7815973162651062, -0.29710084199905396, -0.5114521384239197]"
3241,"[-0.756172776222229, 0.470968097448349, 0.19043312966823578, -0.5181615948677063, -0.6027041077613831, -0.399344265460968, -0.44206124544143677, 1.1887593269348145, -1.1087676286697388, -0.6772723197937012]"
3251,"[0.49943917989730835, 0.3474922478199005, -0.2965351343154907, -0.5863488912582397, 0.39275506138801575, 0.24321980774402618, 0.2860039472579956, 0.04969218373298645, -1.211019515991211, -0.18589644134044647]"
3261,"[0.3513461947441101, 0.44780227541923523, -0.31263378262519836, -0.83018559217453, -0.02734106406569481, 0.03195783123373985, 0.40318387746810913, 0.14785107970237732, -0.8020524382591248, 0.3399044871330261]"
3271,"[0.18227358162403107, 0.26846009492874146, -0.14730949699878693, -0.7375980019569397, -0.20039774477481842, -0.06590896099805832, -0.09872692823410034, 0.17465364933013916, -1.143101692199707, 0.3277493715286255]"
3281,"[0.7736304998397827, 0.9452223181724548, -0.26964786648750305, -0.706038236618042, 0.5805121064186096, 0.2351515293121338, 0.14606623351573944, 0.5348973870277405, -0.8914479613304138, 0.5222604870796204]"
3291,"[-0.0013093177694827318, 0.17032043635845184, 0.18134073913097382, -0.27125102281570435, 0.0677301287651062, -0.07586510479450226, -0.003833841998130083, 0.14896145462989807, -0.3855862021446228, 0.14419296383857727]"
3301,"[-0.15487554669380188, 0.41962960362434387, 0.33473899960517883, -0.9939334988594055, -0.1431928277015686, 0.08303380012512207, -0.21546150743961334, -0.15769271552562714, -0.5657938122749329, 0.14565330743789673]"
3311,"[0.4446273744106293, 0.5931223034858704, -0.20065464079380035, -0.5588143467903137, 0.14855222404003143, 0.4020197093486786, 0.5826631784439087, 0.020093364641070366, -1.3797719478607178, -0.1154264286160469]"
3321,"[-0.1621088832616806, 0.03197728097438812, 0.14417241513729095, -0.4074879586696625, -0.13868874311447144, -0.11009529232978821, 0.05833853781223297, -0.027125749737024307, -0.27538296580314636, 0.11094476282596588]"
3331,"[0.46674591302871704, 1.178491234779358, -0.5886420607566833, -1.3156148195266724, 0.3420935869216919, -1.4975820779800415, -0.4950599670410156, 0.0973430722951889, 0.5983632802963257, 0.7020089626312256]"
3341,"[0.46228402853012085, 1.0419865846633911, 0.44105491042137146, -0.2009408175945282, -0.33946698904037476, 0.20495907962322235, 0.02419108897447586, -0.008360592648386955, -1.2673945426940918, -0.26735183596611023]"
3351,"[-0.061280786991119385, 1.4867676496505737, 0.6354146599769592, 0.3348483443260193, 0.5026982426643372, 1.509901523590088, 0.19685325026512146, -0.3806087076663971, -1.1172021627426147, 0.03588377684354782]"
3361,"[0.4751696288585663, 0.29122990369796753, 0.14660856127738953, -0.6005144715309143, -0.39854490756988525, -0.3389759659767151, 0.4819679856300354, 0.12755657732486725, -0.9597455859184265, 0.32637155055999756]"
3371,"[0.7184351086616516, -0.2069074958562851, 0.13039180636405945, -0.5039588809013367, 0.5936726927757263, 0.14016397297382355, 0.34957370162010193, 0.9133847951889038, -1.6285909414291382, -0.6233744025230408]"
3381,"[-0.2040686011314392, 0.17743146419525146, 0.1853824406862259, -0.8167722225189209, -0.12851101160049438, -0.008584043011069298, 0.04018121212720871, 0.2244960218667984, -0.56289142370224, 0.14589759707450867]"
3391,"[-0.028850115835666656, 0.8203030824661255, -0.17831450700759888, -1.1950950622558594, 0.8158299326896667, 0.2889201045036316, 0.5210318565368652, -0.09336822479963303, 0.15412957966327667, 0.01902005821466446]"
3401,"[-0.21593928337097168, 0.4216368496417999, 0.0661659836769104, -0.40397876501083374, 0.4761110246181488, -0.2889822721481323, 0.12036716192960739, -0.2859354019165039, -0.7746800780296326, -0.8173654079437256]"
3421,"[-0.21672219038009644, 0.1542317271232605, 0.4188118278980255, -0.517998218536377, -0.17997463047504425, -0.3119613528251648, 0.5130794644355774, 0.2790731191635132, -0.9218055605888367, 0.939908504486084]"
3431,"[-0.8142039775848389, 0.5858091115951538, -0.04425773024559021, -0.22685106098651886, 0.5101088285446167, -0.4862408936023712, 0.2534365653991699, -0.5838760733604431, -0.49317270517349243, 0.6962063908576965]"
3441,"[-0.63733971118927, -0.1292000710964203, 0.05451202392578125, -0.6373209953308105, 0.7553777694702148, -0.26503416895866394, -0.10943271964788437, -0.18235644698143005, -1.0490076541900635, 0.20655903220176697]"
3451,"[0.38362979888916016, 0.17013506591320038, 0.036616094410419464, -0.576849102973938, -0.17863495647907257, -0.08022762835025787, 0.017418846487998962, 0.011190054006874561, -1.3355504274368286, 0.13929377496242523]"
3461,"[0.08865848928689957, 0.8154978156089783, 0.009280362166464329, -0.4485865533351898, -0.2076876014471054, 0.4270404577255249, 0.14086824655532837, 0.17880937457084656, -1.0096707344055176, 0.4976445138454437]"
3471,"[0.48444414138793945, 0.45154523849487305, 0.37360167503356934, -0.5050256848335266, -0.010326276533305645, -0.3393738567829132, 0.14981870353221893, 0.033122625201940536, -1.0531121492385864, 0.5242562890052795]"
3481,"[0.3391643464565277, 0.7825968265533447, 0.25808030366897583, -0.7283718585968018, -0.3940107524394989, 0.14149579405784607, -0.12162820994853973, 0.7395170331001282, -0.762827455997467, 0.36725738644599915]"
