id,features
5910,"[0.23484987020492554, 0.8083748817443848, 0.3401145935058594, -1.3557454347610474, -1.3644999265670776, -0.265316903591156, 0.7658007740974426, 1.076323390007019, -1.9119850397109985, -0.35386922955513]"
5920,"[0.07239934056997299, 0.44501951336860657, 0.17960312962532043, -2.337963342666626, -0.1623951643705368, -0.37069690227508545, 0.7602419853210449, -0.04679588973522186, -1.7793813943862915, 0.19230212271213531]"
5930,"[0.7071792483329773, 0.8312546014785767, 0.24985924363136292, -1.8902053833007812, -0.47701889276504517, -0.872956395149231, -0.13439664244651794, 0.37867462635040283, -2.229459047317505, 0.5253769755363464]"
5940,"[0.3160090148448944, 1.4871642589569092, -0.2669103145599365, -1.6586130857467651, 0.1377842128276825, 0.46966153383255005, 0.7972810864448547, -0.8385270237922668, -1.145255446434021, 1.050604224205017]"
5950,"[-0.006680555175989866, 0.6214860081672668, 0.42739036679267883, -0.7905558943748474, -0.542041003704071, -0.22383320331573486, 0.31057050824165344, 0.7163218259811401, -1.7838693857192993, 1.0257799625396729]"
5960,"[0.14924360811710358, 0.801651120185852, 0.272611528635025, -2.2002882957458496, -0.22762058675289154, -0.499750018119812, -0.047429271042346954, -0.9329296946525574, -2.101074457168579, 0.3378145694732666]"
5970,"[0.6782379746437073, 0.7709812521934509, 0.8167715072631836, -1.5010271072387695, -0.6603735089302063, -0.8966764807701111, -0.6995764970779419, -0.6025751829147339, -2.585813522338867, -0.6882888078689575]"
5980,"[0.03265529125928879, 0.910332202911377, 1.0806515216827393, -1.4880554676055908, -0.570359468460083, -0.12825985252857208, 0.2012007236480713, -0.2643846571445465, -1.7078864574432373, 0.7144725918769836]"
5990,"[0.35741081833839417, 1.1219825744628906, 0.47081702947616577, -0.6894601583480835, -0.4257272779941559, -0.4927849769592285, 0.345695436000824, 0.5638875961303711, -2.0130152702331543, 0.24682854115962982]"
6000,"[-0.2387545108795166, 0.5578136444091797, 0.5480087995529175, -1.7904033660888672, -0.2283170074224472, -0.5793810486793518, -0.01824570633471012, -0.18259099125862122, -1.9164998531341553, 0.8893749117851257]"
6010,"[-0.45691075921058655, 1.08591628074646, 0.9357926249504089, -1.8878182172775269, 0.06047115847468376, -0.7199792861938477, 0.12525884807109833, -0.18672721087932587, -2.078317403793335, 0.7831954956054688]"
6020,"[0.44259047508239746, 1.3418811559677124, 0.6988025307655334, -2.2135369777679443, 0.04058408737182617, -0.008624517358839512, -0.052223317325115204, 0.04315007105469704, -2.102243423461914, 0.44631561636924744]"
6030,"[0.10487309098243713, 1.0281729698181152, 1.3317168951034546, -2.2004449367523193, 0.4450630843639374, -0.5257124900817871, 0.162348672747612, 0.8152874112129211, -1.7496156692504883, 0.3605937957763672]"
6040,"[0.6758249998092651, 0.9375268220901489, 0.3932018578052521, -0.7022408843040466, -0.654759407043457, 0.10681592673063278, -0.38444390892982483, 0.6040393114089966, -1.8968675136566162, 1.0379780530929565]"
1,"[-0.6843624114990234, 0.8702697157859802, -0.3751603066921234, -1.5646249055862427, 0.46863654255867004, -0.955001175403595, 1.14803946018219, -0.4111556112766266, -2.4573497772216797, 0.7003493905067444]"
11,"[-0.003757193684577942, 0.033164866268634796, 0.19376401603221893, -2.315950870513916, -0.3688246011734009, 0.22802211344242096, 0.7111532688140869, 1.5249357223510742, -0.8678566813468933, 0.9502894878387451]"
21,"[-1.9828566312789917, 1.3326114416122437, 2.967703104019165, -1.3806097507476807, -0.12548571825027466, -1.6290814876556396, -1.0056304931640625, 1.240422248840332, 0.13566729426383972, -0.21623839437961578]"
31,"[0.0735919401049614, 0.15038254857063293, 1.5399965047836304, -1.5507969856262207, 0.3484266698360443, -1.034691572189331, 0.2946678102016449, -0.2931589186191559, -2.2177016735076904, 0.058845821768045425]"
41,"[1.2700233459472656, -0.8170269131660461, 0.6144693493843079, -3.080601453781128, -0.5982149839401245, -0.5346401929855347, 0.667814314365387, 0.621651291847229, -2.071260929107666, -3.1075656414031982]"
51,"[-0.13559044897556305, 1.430809736251831, 0.8550719618797302, -2.467353105545044, -0.03299010545015335, 0.1929711103439331, 0.5865854620933533, -0.09827391803264618, -1.6137546300888062, -0.8440139293670654]"
61,"[-0.10851354151964188, 0.630063533782959, 0.4891943633556366, -2.1508684158325195, -0.10490315407514572, -1.1538028717041016, 1.307773232460022, -0.04782525449991226, -1.343550682067871, -0.03877989202737808]"
71,"[-1.1128580570220947, 0.9938448071479797, 1.380465030670166, -1.7387642860412598, -0.061424270272254944, -0.8000879883766174, 0.5935946702957153, -0.7258007526397705, -1.7501951456069946, 0.9549248814582825]"
81,"[0.05699674412608147, 0.641589343547821, 1.0855534076690674, 0.07730483263731003, -0.6562643051147461, -0.9767266511917114, 0.14526087045669556, 0.7981084585189819, -2.3146495819091797, 1.2192176580429077]"
91,"[0.016790160909295082, 0.8171446323394775, 0.9170457124710083, -2.3778417110443115, -0.7844020128250122, -1.2355942726135254, 0.30628079175949097, 0.06418125331401825, -2.11076283454895, 0.3367404639720917]"
101,"[-1.3467061519622803, 1.8290820121765137, 0.955524742603302, -2.4110028743743896, -0.2696758210659027, -1.111903429031372, 0.3417379558086395, -0.8867146372795105, -2.1477510929107666, -0.5821731090545654]"
111,"[0.16787183284759521, 0.3542768657207489, 0.272383451461792, -2.0169594287872314, -1.4699207544326782, -0.20120549201965332, 0.3112030327320099, 0.2880568206310272, -1.6171224117279053, 0.5170224905014038]"
121,"[-0.23417732119560242, 1.9367502927780151, 0.8757233023643494, -1.668405532836914, -0.001905262004584074, 0.02342301234602928, -0.2760925889015198, 0.6271591782569885, -2.210653781890869, 1.1234396696090698]"
131,"[0.5205425024032593, 0.877208948135376, 0.32256343960762024, -0.6415613293647766, -0.32994377613067627, -0.5410025119781494, 0.562140941619873, 1.0686261653900146, -1.694677710533142, 0.6239020824432373]"
141,"[0.041572440415620804, -0.9713282585144043, -0.09826396405696869, -0.6836813688278198, -0.41403988003730774, -1.7443128824234009, 0.77519291639328, -0.3291687071323395, -2.838139295578003, 0.9145302772521973]"
151,"[0.02425364963710308, 0.8142906427383423, 0.8707730174064636, -1.8967289924621582, -0.13873295485973358, -0.11607112735509872, 0.6359191536903381, 0.48146820068359375, -1.8502949476242065, 0.7017545104026794]"
161,"[0.4716482162475586, 1.1677515506744385, 0.21556922793388367, -1.4786325693130493, -0.6583513617515564, -0.14146563410758972, 0.35388219356536865, 0.3688557744026184, -2.1730949878692627, 0.7684468030929565]"
171,"[-0.41515931487083435, 1.373287558555603, 1.005499243736267, -1.2277486324310303, -0.1320497989654541, -0.34379294514656067, -0.3861677944660187, 0.37159475684165955, -2.379013776779175, -0.029097534716129303]"
181,"[-0.36967089772224426, 0.6231597661972046, 0.6139929294586182, -1.668720006942749, 0.24014927446842194, 0.023675762116909027, 0.11637964844703674, 0.8154463171958923, -2.110076904296875, 1.34109365940094]"
191,"[-1.280403733253479, 0.9646115303039551, 0.1661098599433899, -1.8782387971878052, -1.2095144987106323, -0.5969135761260986, -0.6784824132919312, 0.558383584022522, -0.9591094851493835, 1.8161184787750244]"
201,"[0.3687630593776703, 1.4553591012954712, 0.014536578208208084, -2.087416172027588, -0.8403226733207703, -0.6288279891014099, 0.39498868584632874, -0.08833646774291992, -1.537650227546692, 0.5320384502410889]"
211,"[1.2262911796569824, 0.9064992666244507, 1.3750790357589722, -1.3052605390548706, 1.7693065404891968, -0.6643363833427429, -0.7033953666687012, -1.0076749324798584, -2.377030372619629, 0.7306877970695496]"
221,"[-0.15701282024383545, 0.2618926167488098, 1.019924521446228, -2.5383780002593994, -0.27605533599853516, 0.08101442456245422, 1.0758881568908691, 0.8383920192718506, -1.3371561765670776, 0.06209729239344597]"
231,"[0.43862393498420715, 1.0970888137817383, 0.5504963994026184, -1.7659844160079956, 0.845372200012207, -1.494405746459961, 0.188975989818573, 0.9134480357170105, -2.056938886642456, 0.2656081020832062]"
241,"[0.5114413499832153, 1.1167073249816895, 1.4942485094070435, -1.0232445001602173, -0.8625822067260742, -0.361337810754776, 0.8730907440185547, 0.3573780655860901, -1.6130130290985107, 0.6908560991287231]"
251,"[0.45562872290611267, 0.6383702754974365, 0.09419769048690796, -1.4276586771011353, 0.08644210547208786, -1.0339802503585815, -0.026637643575668335, -0.20882628858089447, -2.06723690032959, 0.9238507151603699]"
261,"[0.005706678610295057, 0.7527230978012085, 0.7731943130493164, -1.6206015348434448, -0.23713523149490356, -0.45891910791397095, 0.9063753485679626, 0.885863721370697, -2.013152599334717, 0.37298059463500977]"
271,"[-0.318015456199646, 0.7844425439834595, 0.7927613258361816, -2.131068706512451, 0.02731531485915184, -0.4259624779224396, 0.04486194998025894, 0.5875260829925537, -2.3042948246002197, -0.03289087861776352]"
281,"[-0.5283308625221252, 1.0284241437911987, 0.8098117709159851, -1.5279514789581299, -0.03728706017136574, -0.20779575407505035, 1.3350389003753662, 0.5335357189178467, -1.7768677473068237, 0.6732994914054871]"
291,"[0.1620127409696579, 1.002526879310608, 0.38798442482948303, -1.9023371934890747, 0.43575039505958557, -0.22486084699630737, -0.2954540550708771, 0.08465250581502914, -2.417020559310913, -0.08648758381605148]"
301,"[0.23697860538959503, 0.6080992221832275, 1.2621657848358154, -1.5099482536315918, -0.28747913241386414, -0.8518631458282471, 0.5083383321762085, 0.707217812538147, -2.1549808979034424, 1.0320156812667847]"
311,"[-1.9664584398269653, -0.3885636329650879, 0.6015288233757019, -2.4548652172088623, 0.5022003054618835, -0.19032695889472961, 0.6402289867401123, -0.08902939409017563, -2.2602787017822266, 0.18930485844612122]"
321,"[-0.6063719391822815, 0.9149709343910217, -0.1334267109632492, -1.485465168952942, 0.473122775554657, -0.38590317964553833, 0.2292397916316986, 0.63546222448349, -2.3164758682250977, 0.6389746069908142]"
331,"[0.5051807165145874, 1.1276737451553345, 0.423198938369751, -1.322819709777832, -0.4534381628036499, -0.44355568289756775, 0.5105879902839661, 0.5271850228309631, -2.260657548904419, 0.586081326007843]"
341,"[-1.3548232316970825, 1.8869564533233643, -0.15665176510810852, -1.7841675281524658, 0.4544628858566284, -0.5753998160362244, 1.1631910800933838, 0.8179434537887573, -2.1975293159484863, 0.21466386318206787]"
351,"[-0.1903822422027588, 0.6093143224716187, -0.3618478775024414, -1.9140688180923462, -0.5481648445129395, -0.47991982102394104, -0.664989709854126, 0.97151118516922, -2.135005235671997, 0.3558521568775177]"
361,"[-0.06709740310907364, 1.185814380645752, 1.5825519561767578, -1.7907055616378784, -0.6212363839149475, 0.6985413432121277, 0.8696004748344421, 0.6767868995666504, -1.4425829648971558, 0.444126158952713]"
371,"[0.12224368005990982, 0.7073527574539185, -0.19793592393398285, -0.6466183066368103, -0.577833354473114, 1.107431411743164, 0.03118976764380932, 1.0278962850570679, -2.4153013229370117, 0.09337759763002396]"
381,"[0.1747548133134842, 0.8120232224464417, 1.4285876750946045, -1.0950067043304443, 0.6594542860984802, 1.2413018941879272, 0.3899978995323181, 1.2122098207473755, -2.2314817905426025, 0.797346830368042]"
391,"[0.5405383110046387, 0.8534070253372192, 1.4296880960464478, -0.3335728347301483, -0.06252872943878174, -0.6989938020706177, -0.8353390693664551, -0.3614487946033478, -2.0125951766967773, 1.376268982887268]"
401,"[0.017731312662363052, 0.658416211605072, 0.9190405607223511, -1.9883568286895752, 0.23102344572544098, -0.5511916875839233, 0.5925135612487793, 0.482363760471344, -2.146728038787842, 0.6976918578147888]"
411,"[0.5841004848480225, 0.6835259199142456, 0.6613060832023621, -1.558652639389038, -0.664328396320343, -0.5533142685890198, -0.1321561187505722, 0.30322134494781494, -1.77689528465271, 0.0611097626388073]"
421,"[-0.8991110920906067, 1.4737576246261597, 0.6505689024925232, -2.8315882682800293, -0.29071342945098877, -2.5045015811920166, -0.5557959675788879, -0.31725406646728516, -1.0600463151931763, -0.051037855446338654]"
431,"[-0.425348699092865, 0.3766942322254181, 0.8814536333084106, -1.6000795364379883, -0.9177204370498657, -0.33964791893959045, -0.3327121138572693, 0.7977765202522278, -2.1623804569244385, 0.8744282722473145]"
441,"[-0.9473423361778259, 1.0885151624679565, 0.5744565725326538, -2.411985158920288, -0.24632076919078827, -1.2169318199157715, 0.35234352946281433, -0.11076574772596359, -1.4253249168395996, 1.185063362121582]"
451,"[0.48366495966911316, 0.7294456362724304, 0.45472121238708496, -1.6734271049499512, -0.3441261947154999, -0.44689851999282837, 0.6061480641365051, -0.19071315228939056, -2.3662474155426025, 0.4692097306251526]"
461,"[0.22617663443088531, 0.6460160613059998, 0.3408116400241852, -1.702081561088562, -0.49227073788642883, -0.45099928975105286, 0.16170364618301392, -0.12278427183628082, -2.088124990463257, 0.3399001955986023]"
471,"[1.0050872564315796, 0.2033868432044983, 0.6348527669906616, -1.6534491777420044, -0.481964647769928, 0.37151819467544556, -0.08690370619297028, 0.689599871635437, -1.9747889041900635, 0.8776902556419373]"
481,"[-0.7704825401306152, 0.9517242908477783, -0.3241269886493683, -2.243175983428955, -1.0264126062393188, -0.6202739477157593, -0.011853202246129513, -0.513059139251709, -1.997841715812683, 0.6139323711395264]"
491,"[-0.7007612586021423, 1.051055669784546, -1.3125734329223633, -2.3716495037078857, -0.1042274683713913, 1.1792256832122803, 0.323681116104126, -0.2901800572872162, -1.738316535949707, 1.783605933189392]"
501,"[0.016348756849765778, 0.6757832169532776, 0.9231870770454407, -2.122392416000366, -0.026932183653116226, -0.48915398120880127, -0.0935957282781601, 0.018254265189170837, -2.3626363277435303, -0.465425044298172]"
511,"[0.38800185918807983, 0.2934708595275879, 0.5319250822067261, -2.4363722801208496, -0.1829124391078949, -1.4271575212478638, 0.4671396315097809, 1.0629000663757324, -1.6723538637161255, -0.06554516404867172]"
521,"[0.4361395239830017, 1.1097418069839478, -0.0800815150141716, -1.4628351926803589, -0.04709179699420929, -0.39859771728515625, 0.13520096242427826, 0.7736750841140747, -2.3511102199554443, 0.676066517829895]"
531,"[-0.23563838005065918, 0.39156216382980347, 1.0876511335372925, -1.8971706628799438, -0.19634123146533966, -0.3083827793598175, 0.8047232627868652, -0.12335091084241867, -1.8697938919067383, -0.0805184468626976]"
541,"[0.05616980046033859, -0.06060171499848366, 1.0776588916778564, -1.5569958686828613, -0.8667985200881958, -1.057939887046814, 1.067887306213379, 0.5774123668670654, -1.5707381963729858, 0.061643168330192566]"
551,"[0.7291275858879089, 0.5461812615394592, 0.36092305183410645, -1.9482885599136353, -0.37686148285865784, -0.05649306997656822, 0.02374461479485035, 0.4877602159976959, -1.7815090417861938, 0.4255582094192505]"
561,"[-0.41951605677604675, 0.4064585566520691, 1.7770977020263672, -2.841963768005371, 0.8620699644088745, -0.7997187972068787, 0.7218222618103027, 0.6748598217964172, -1.610185146331787, -0.7413325905799866]"
571,"[0.030582303181290627, 1.0123775005340576, 1.3349580764770508, -2.4643948078155518, -0.1907583773136139, -0.9690630435943604, -0.07951944321393967, 0.49281859397888184, -1.4382383823394775, 0.2028198391199112]"
581,"[-0.021510280668735504, 0.7278753519058228, 0.7257038950920105, -2.382573366165161, 0.13189701735973358, -0.885588526725769, 0.3807063102722168, -0.2154465913772583, -1.6328964233398438, 0.0844576507806778]"
591,"[0.4521101117134094, 0.546966016292572, -0.20462839305400848, -0.43760406970977783, -0.33702605962753296, -0.10339175164699554, -0.5731794834136963, 0.9108554720878601, -2.477607011795044, 0.2728681266307831]"
601,"[-0.18069033324718475, 0.9196138381958008, 0.38724860548973083, -1.3825714588165283, 0.45663437247276306, 0.1260715276002884, 0.5539974570274353, 0.6567238569259644, -1.693718671798706, 0.7097223401069641]"
611,"[-0.08257760852575302, 0.9948403239250183, 0.6008010506629944, -1.6686865091323853, 0.30926433205604553, -0.5964118838310242, 0.5446373224258423, -0.1223764643073082, -2.2840147018432617, 0.43930140137672424]"
621,"[-0.5006523132324219, 0.7063432931900024, 0.9917114973068237, -1.263553261756897, -0.3848417401313782, -0.7177867293357849, 0.4014528691768646, 1.2340604066848755, -1.5356546640396118, 1.5150812864303589]"
631,"[0.09635383635759354, 1.014663815498352, 0.8756310343742371, -1.6066972017288208, -0.955276370048523, -0.45982101559638977, 0.4756622016429901, 0.1952013373374939, -1.7941462993621826, 0.6917806267738342]"
641,"[-0.8073556423187256, 1.1985267400741577, 0.10503334552049637, -1.794966220855713, -0.7661915421485901, -0.9844067692756653, 0.3325802981853485, 0.4724629819393158, -2.1062915325164795, -0.20402583479881287]"
